"","site.code","session","site.accession","subplot","rep","tree.count","value","species","measure"
"19526","DSUN","3","DSUN003","6","DSUN003-6",19,0,"LRFF","N"
"19527","DSUN","3","DSUN003","7","DSUN003-7",18,0,"LRFF","N"
"19528","DSUN","3","DSUN003","8","DSUN003-8",24,0,"LRFF","N"
"19529","DSUN","3","DSUN003","9","DSUN003-9",35,0,"LRFF","N"
"19530","DSUN","3","DSUN003","10","DSUN003-10",21,21.5,"LRFF","N"
"19531","DSUN","4","DSUN004","1","DSUN004-1",23,0,"LRFF","N"
"19532","DSUN","4","DSUN004","2","DSUN004-2",24,95.5,"LRFF","N"
"19533","DSUN","4","DSUN004","3","DSUN004-3",23,45.5,"LRFF","N"
"19534","DSUN","4","DSUN004","4","DSUN004-4",16,0,"LRFF","N"
"19535","DSUN","4","DSUN004","5","DSUN004-5",23,0,"LRFF","N"
"19536","DSUN","4","DSUN004","6","DSUN004-6",19,71.5,"LRFF","N"
"19537","DSUN","4","DSUN004","7","DSUN004-7",18,0,"LRFF","N"
"19538","DSUN","4","DSUN004","8","DSUN004-8",24,0,"LRFF","N"
"19539","DSUN","4","DSUN004","9","DSUN004-9",35,140.5,"LRFF","N"
"19540","DSUN","4","DSUN004","10","DSUN004-10",21,41,"LRFF","N"
"19541","DSUN","5","DSUN005","1","DSUN005-1",23,20,"LRFF","N"
"19542","DSUN","5","DSUN005","2","DSUN005-2",24,18.5,"LRFF","N"
"19543","DSUN","5","DSUN005","3","DSUN005-3",23,3,"LRFF","N"
"19544","DSUN","5","DSUN005","4","DSUN005-4",16,0,"LRFF","N"
"19545","DSUN","5","DSUN005","5","DSUN005-5",23,0,"LRFF","N"
"19546","DSUN","5","DSUN005","6","DSUN005-6",19,0,"LRFF","N"
"19547","DSUN","5","DSUN005","7","DSUN005-7",18,0,"LRFF","N"
"19548","DSUN","5","DSUN005","8","DSUN005-8",24,0,"LRFF","N"
"19549","DSUN","5","DSUN005","9","DSUN005-9",35,0,"LRFF","N"
"19550","DSUN","5","DSUN005","10","DSUN005-10",21,55,"LRFF","N"
"19551","DSUN","6","DSUN006","1","DSUN006-1",23,0,"LRFF","N"
"19552","DSUN","6","DSUN006","2","DSUN006-2",24,8,"LRFF","N"
"19553","DSUN","6","DSUN006","3","DSUN006-3",23,0,"LRFF","N"
"19554","DSUN","6","DSUN006","4","DSUN006-4",16,0,"LRFF","N"
"19555","DSUN","6","DSUN006","5","DSUN006-5",23,0,"LRFF","N"
"19556","DSUN","6","DSUN006","6","DSUN006-6",19,0,"LRFF","N"
"19557","DSUN","6","DSUN006","7","DSUN006-7",18,0,"LRFF","N"
"19558","DSUN","6","DSUN006","8","DSUN006-8",24,0,"LRFF","N"
"19559","DSUN","6","DSUN006","9","DSUN006-9",35,0,"LRFF","N"
"19560","DSUN","6","DSUN006","10","DSUN006-10",21,0,"LRFF","N"
"19561","DSUN","7","DSUN007","1","DSUN007-1",23,619,"LRFF","N"
"19562","DSUN","7","DSUN007","2","DSUN007-2",24,186,"LRFF","N"
"19563","DSUN","7","DSUN007","3","DSUN007-3",23,0,"LRFF","N"
"19564","DSUN","7","DSUN007","4","DSUN007-4",16,0,"LRFF","N"
"19565","DSUN","7","DSUN007","5","DSUN007-5",23,0,"LRFF","N"
"19566","DSUN","7","DSUN007","6","DSUN007-6",19,0,"LRFF","N"
"19567","DSUN","7","DSUN007","7","DSUN007-7",18,0,"LRFF","N"
"19568","DSUN","7","DSUN007","8","DSUN007-8",24,0,"LRFF","N"
"19569","DSUN","7","DSUN007","9","DSUN007-9",35,0,"LRFF","N"
"19570","DSUN","7","DSUN007","10","DSUN007-10",21,75.5,"LRFF","N"
"19571","DSUN","8","DSUN008","1","DSUN008-1",23,0,"LRFF","N"
"19572","DSUN","8","DSUN008","2","DSUN008-2",24,0,"LRFF","N"
"19573","DSUN","8","DSUN008","3","DSUN008-3",23,0,"LRFF","N"
"19574","DSUN","8","DSUN008","4","DSUN008-4",16,0,"LRFF","N"
"19575","DSUN","8","DSUN008","5","DSUN008-5",23,0,"LRFF","N"
"19576","DSUN","8","DSUN008","6","DSUN008-6",19,0,"LRFF","N"
"19577","DSUN","8","DSUN008","7","DSUN008-7",18,0,"LRFF","N"
"19578","DSUN","8","DSUN008","8","DSUN008-8",24,0,"LRFF","N"
"19579","DSUN","8","DSUN008","9","DSUN008-9",35,0,"LRFF","N"
"19580","DSUN","8","DSUN008","10","DSUN008-10",21,0,"LRFF","N"
"19581","DSUN","9","DSUN009","1","DSUN009-1",23,0,"LRFF","N"
"19582","DSUN","9","DSUN009","2","DSUN009-2",24,0,"LRFF","N"
"19583","DSUN","9","DSUN009","3","DSUN009-3",23,0,"LRFF","N"
"19584","DSUN","9","DSUN009","4","DSUN009-4",16,0,"LRFF","N"
"19585","DSUN","9","DSUN009","5","DSUN009-5",23,0,"LRFF","N"
"19586","DSUN","9","DSUN009","6","DSUN009-6",19,0,"LRFF","N"
"19587","DSUN","9","DSUN009","7","DSUN009-7",18,0,"LRFF","N"
"19588","DSUN","9","DSUN009","8","DSUN009-8",24,0,"LRFF","N"
"19589","DSUN","9","DSUN009","9","DSUN009-9",35,0,"LRFF","N"
"19590","DSUN","9","DSUN009","10","DSUN009-10",21,0,"LRFF","N"
"19591","DSUN","10","DSUN010","1","DSUN010-1",23,0,"LRFF","N"
"19592","DSUN","10","DSUN010","2","DSUN010-2",24,0,"LRFF","N"
"19593","DSUN","10","DSUN010","3","DSUN010-3",23,0,"LRFF","N"
"19594","DSUN","10","DSUN010","4","DSUN010-4",16,0,"LRFF","N"
"19595","DSUN","10","DSUN010","5","DSUN010-5",23,0,"LRFF","N"
"19596","DSUN","10","DSUN010","6","DSUN010-6",19,0,"LRFF","N"
"19597","DSUN","10","DSUN010","7","DSUN010-7",18,0,"LRFF","N"
"19598","DSUN","10","DSUN010","8","DSUN010-8",24,0,"LRFF","N"
"19599","DSUN","10","DSUN010","9","DSUN010-9",35,0,"LRFF","N"
"19600","DSUN","10","DSUN010","10","DSUN010-10",21,0,"LRFF","N"
"19601","DSUN","11","DSUN011","1","DSUN011-1",23,0,"LRFF","N"
"19602","DSUN","11","DSUN011","2","DSUN011-2",24,0,"LRFF","N"
"19603","DSUN","11","DSUN011","3","DSUN011-3",23,0,"LRFF","N"
"19604","DSUN","11","DSUN011","4","DSUN011-4",16,0,"LRFF","N"
"19605","DSUN","11","DSUN011","5","DSUN011-5",23,0,"LRFF","N"
"19606","DSUN","11","DSUN011","6","DSUN011-6",19,0,"LRFF","N"
"19607","DSUN","11","DSUN011","7","DSUN011-7",18,0,"LRFF","N"
"19608","DSUN","11","DSUN011","8","DSUN011-8",24,0,"LRFF","N"
"19609","DSUN","11","DSUN011","9","DSUN011-9",35,0,"LRFF","N"
"19610","DSUN","11","DSUN011","10","DSUN011-10",21,0,"LRFF","N"
"19611","DSUN","12","DSUN012","1","DSUN012-1",23,0,"LRFF","N"
"19612","DSUN","12","DSUN012","2","DSUN012-2",24,0,"LRFF","N"
"19613","DSUN","12","DSUN012","3","DSUN012-3",23,0,"LRFF","N"
"19614","DSUN","12","DSUN012","4","DSUN012-4",16,0,"LRFF","N"
"19615","DSUN","12","DSUN012","5","DSUN012-5",23,0,"LRFF","N"
"19616","DSUN","12","DSUN012","6","DSUN012-6",19,0,"LRFF","N"
"19617","DSUN","12","DSUN012","7","DSUN012-7",18,0,"LRFF","N"
"19618","DSUN","12","DSUN012","8","DSUN012-8",24,0,"LRFF","N"
"19619","DSUN","12","DSUN012","9","DSUN012-9",35,0,"LRFF","N"
"19620","DSUN","12","DSUN012","10","DSUN012-10",21,0,"LRFF","N"
"19621","DSUN","13","DSUN013","1","DSUN013-1",23,0,"LRFF","N"
"19622","DSUN","13","DSUN013","2","DSUN013-2",24,0,"LRFF","N"
"19623","DSUN","13","DSUN013","3","DSUN013-3",23,0,"LRFF","N"
"19624","DSUN","13","DSUN013","4","DSUN013-4",16,0,"LRFF","N"
"19625","DSUN","13","DSUN013","5","DSUN013-5",23,0,"LRFF","N"
"19626","DSUN","13","DSUN013","6","DSUN013-6",19,0,"LRFF","N"
"19627","DSUN","13","DSUN013","7","DSUN013-7",18,0,"LRFF","N"
"19628","DSUN","13","DSUN013","8","DSUN013-8",24,0,"LRFF","N"
"19629","DSUN","13","DSUN013","9","DSUN013-9",35,0,"LRFF","N"
"19630","DSUN","13","DSUN013","10","DSUN013-10",21,0,"LRFF","N"
"19631","DTOW","1","DTOW001","1","DTOW001-1",21,0,"LRFF","N"
"19632","DTOW","1","DTOW001","2","DTOW001-2",16,0,"LRFF","N"
"19633","DTOW","1","DTOW001","3","DTOW001-3",12,0,"LRFF","N"
"19634","DTOW","1","DTOW001","4","DTOW001-4",19,0,"LRFF","N"
"19635","DTOW","1","DTOW001","5","DTOW001-5",4,0,"LRFF","N"
"19636","DTOW","1","DTOW001","6","DTOW001-6",10,0,"LRFF","N"
"19637","DTOW","1","DTOW001","7","DTOW001-7",16,0,"LRFF","N"
"19638","DTOW","1","DTOW001","8","DTOW001-8",9,0,"LRFF","N"
"19639","DTOW","1","DTOW001","9","DTOW001-9",2,0,"LRFF","N"
"19640","DTOW","1","DTOW001","10","DTOW001-10",9,0,"LRFF","N"
"19641","DTOW","2","DTOW002","1","DTOW002-1",21,0,"LRFF","N"
"19642","DTOW","2","DTOW002","2","DTOW002-2",16,0,"LRFF","N"
"19643","DTOW","2","DTOW002","3","DTOW002-3",12,0,"LRFF","N"
"19644","DTOW","2","DTOW002","4","DTOW002-4",19,0,"LRFF","N"
"19645","DTOW","2","DTOW002","5","DTOW002-5",4,0,"LRFF","N"
"19646","DTOW","2","DTOW002","6","DTOW002-6",10,0,"LRFF","N"
"19647","DTOW","2","DTOW002","7","DTOW002-7",16,0,"LRFF","N"
"19648","DTOW","2","DTOW002","8","DTOW002-8",9,0,"LRFF","N"
"19649","DTOW","2","DTOW002","9","DTOW002-9",2,0,"LRFF","N"
"19650","DTOW","2","DTOW002","10","DTOW002-10",9,0,"LRFF","N"
"19651","DTOW","3","DTOW003","1","DTOW003-1",21,0,"LRFF","N"
"19652","DTOW","3","DTOW003","2","DTOW003-2",16,0,"LRFF","N"
"19653","DTOW","3","DTOW003","3","DTOW003-3",12,0,"LRFF","N"
"19654","DTOW","3","DTOW003","4","DTOW003-4",19,0,"LRFF","N"
"19655","DTOW","3","DTOW003","5","DTOW003-5",4,0,"LRFF","N"
"19656","DTOW","3","DTOW003","6","DTOW003-6",10,0,"LRFF","N"
"19657","DTOW","3","DTOW003","7","DTOW003-7",16,0,"LRFF","N"
"19658","DTOW","3","DTOW003","8","DTOW003-8",9,0,"LRFF","N"
"19659","DTOW","3","DTOW003","9","DTOW003-9",2,0,"LRFF","N"
"19660","DTOW","3","DTOW003","10","DTOW003-10",9,0,"LRFF","N"
"19661","DTOW","4","DTOW004","1","DTOW004-1",21,0,"LRFF","N"
"19662","DTOW","4","DTOW004","2","DTOW004-2",16,0,"LRFF","N"
"19663","DTOW","4","DTOW004","3","DTOW004-3",12,0,"LRFF","N"
"19664","DTOW","4","DTOW004","4","DTOW004-4",19,0,"LRFF","N"
"19665","DTOW","4","DTOW004","5","DTOW004-5",4,0,"LRFF","N"
"19666","DTOW","4","DTOW004","6","DTOW004-6",10,0,"LRFF","N"
"19667","DTOW","4","DTOW004","7","DTOW004-7",16,0,"LRFF","N"
"19668","DTOW","4","DTOW004","8","DTOW004-8",9,0,"LRFF","N"
"19669","DTOW","4","DTOW004","9","DTOW004-9",2,0,"LRFF","N"
"19670","DTOW","4","DTOW004","10","DTOW004-10",9,0,"LRFF","N"
"19671","DTOW","5","DTOW005","1","DTOW005-1",21,0,"LRFF","N"
"19672","DTOW","5","DTOW005","2","DTOW005-2",16,0,"LRFF","N"
"19673","DTOW","5","DTOW005","3","DTOW005-3",12,0,"LRFF","N"
"19674","DTOW","5","DTOW005","4","DTOW005-4",19,0,"LRFF","N"
"19675","DTOW","5","DTOW005","5","DTOW005-5",4,0,"LRFF","N"
"19676","DTOW","5","DTOW005","6","DTOW005-6",10,0,"LRFF","N"
"19677","DTOW","5","DTOW005","7","DTOW005-7",16,0,"LRFF","N"
"19678","DTOW","5","DTOW005","8","DTOW005-8",9,0,"LRFF","N"
"19679","DTOW","5","DTOW005","9","DTOW005-9",2,0,"LRFF","N"
"19680","DTOW","5","DTOW005","10","DTOW005-10",9,0,"LRFF","N"
"19681","DTOW","6","DTOW006","1","DTOW006-1",21,0,"LRFF","N"
"19682","DTOW","6","DTOW006","2","DTOW006-2",16,0,"LRFF","N"
"19683","DTOW","6","DTOW006","3","DTOW006-3",12,0,"LRFF","N"
"19684","DTOW","6","DTOW006","4","DTOW006-4",19,0,"LRFF","N"
"19685","DTOW","6","DTOW006","5","DTOW006-5",4,0,"LRFF","N"
"19686","DTOW","6","DTOW006","6","DTOW006-6",10,0,"LRFF","N"
"19687","DTOW","6","DTOW006","7","DTOW006-7",16,0,"LRFF","N"
"19688","DTOW","6","DTOW006","8","DTOW006-8",9,0,"LRFF","N"
"19689","DTOW","6","DTOW006","9","DTOW006-9",2,0,"LRFF","N"
"19690","DTOW","6","DTOW006","10","DTOW006-10",9,0,"LRFF","N"
"19691","DTOW","7","DTOW007","1","DTOW007-1",21,0,"LRFF","N"
"19692","DTOW","7","DTOW007","2","DTOW007-2",16,150.5,"LRFF","N"
"19693","DTOW","7","DTOW007","3","DTOW007-3",12,0,"LRFF","N"
"19694","DTOW","7","DTOW007","4","DTOW007-4",19,0,"LRFF","N"
"19695","DTOW","7","DTOW007","5","DTOW007-5",4,0,"LRFF","N"
"19696","DTOW","7","DTOW007","6","DTOW007-6",10,0,"LRFF","N"
"19697","DTOW","7","DTOW007","7","DTOW007-7",16,0,"LRFF","N"
"19698","DTOW","7","DTOW007","8","DTOW007-8",9,0,"LRFF","N"
"19699","DTOW","7","DTOW007","9","DTOW007-9",2,0,"LRFF","N"
"19700","DTOW","7","DTOW007","10","DTOW007-10",9,0,"LRFF","N"
"19701","DTOW","8","DTOW008","1","DTOW008-1",21,0,"LRFF","N"
"19702","DTOW","8","DTOW008","2","DTOW008-2",16,110,"LRFF","N"
"19703","DTOW","8","DTOW008","3","DTOW008-3",12,0,"LRFF","N"
"19704","DTOW","8","DTOW008","4","DTOW008-4",19,0,"LRFF","N"
"19705","DTOW","8","DTOW008","5","DTOW008-5",4,0,"LRFF","N"
"19706","DTOW","8","DTOW008","6","DTOW008-6",10,0,"LRFF","N"
"19707","DTOW","8","DTOW008","7","DTOW008-7",16,0,"LRFF","N"
"19708","DTOW","8","DTOW008","8","DTOW008-8",9,0,"LRFF","N"
"19709","DTOW","8","DTOW008","9","DTOW008-9",2,0,"LRFF","N"
"19710","DTOW","8","DTOW008","10","DTOW008-10",9,0,"LRFF","N"
"19711","DTOW","9","DTOW009","1","DTOW009-1",21,0,"LRFF","N"
"19712","DTOW","9","DTOW009","2","DTOW009-2",16,0,"LRFF","N"
"19713","DTOW","9","DTOW009","3","DTOW009-3",12,0,"LRFF","N"
"19714","DTOW","9","DTOW009","4","DTOW009-4",19,0,"LRFF","N"
"19715","DTOW","9","DTOW009","5","DTOW009-5",4,0,"LRFF","N"
"19716","DTOW","9","DTOW009","6","DTOW009-6",10,0,"LRFF","N"
"19717","DTOW","9","DTOW009","7","DTOW009-7",16,0,"LRFF","N"
"19718","DTOW","9","DTOW009","8","DTOW009-8",9,0,"LRFF","N"
"19719","DTOW","9","DTOW009","9","DTOW009-9",2,0,"LRFF","N"
"19720","DTOW","9","DTOW009","10","DTOW009-10",9,0,"LRFF","N"
"19721","DTOW","10","DTOW010","1","DTOW010-1",21,0,"LRFF","N"
"19722","DTOW","10","DTOW010","2","DTOW010-2",16,0,"LRFF","N"
"19723","DTOW","10","DTOW010","3","DTOW010-3",12,0,"LRFF","N"
"19724","DTOW","10","DTOW010","4","DTOW010-4",19,0,"LRFF","N"
"19725","DTOW","10","DTOW010","5","DTOW010-5",4,0,"LRFF","N"
"19726","DTOW","10","DTOW010","6","DTOW010-6",10,0,"LRFF","N"
"19727","DTOW","10","DTOW010","7","DTOW010-7",16,0,"LRFF","N"
"19728","DTOW","10","DTOW010","8","DTOW010-8",9,0,"LRFF","N"
"19729","DTOW","10","DTOW010","9","DTOW010-9",2,0,"LRFF","N"
"19730","DTOW","10","DTOW010","10","DTOW010-10",9,0,"LRFF","N"
"19731","DTOW","11","DTOW011","1","DTOW011-1",21,0,"LRFF","N"
"19732","DTOW","11","DTOW011","2","DTOW011-2",16,0,"LRFF","N"
"19733","DTOW","11","DTOW011","3","DTOW011-3",12,0,"LRFF","N"
"19734","DTOW","11","DTOW011","4","DTOW011-4",19,0,"LRFF","N"
"19735","DTOW","11","DTOW011","5","DTOW011-5",4,0,"LRFF","N"
"19736","DTOW","11","DTOW011","6","DTOW011-6",10,0,"LRFF","N"
"19737","DTOW","11","DTOW011","7","DTOW011-7",16,0,"LRFF","N"
"19738","DTOW","11","DTOW011","8","DTOW011-8",9,0,"LRFF","N"
"19739","DTOW","11","DTOW011","9","DTOW011-9",2,0,"LRFF","N"
"19740","DTOW","11","DTOW011","10","DTOW011-10",9,0,"LRFF","N"
"19741","DTOW","12","DTOW012","1","DTOW012-1",21,0,"LRFF","N"
"19742","DTOW","12","DTOW012","2","DTOW012-2",16,0,"LRFF","N"
"19743","DTOW","12","DTOW012","3","DTOW012-3",12,0,"LRFF","N"
"19744","DTOW","12","DTOW012","4","DTOW012-4",19,0,"LRFF","N"
"19745","DTOW","12","DTOW012","5","DTOW012-5",4,0,"LRFF","N"
"19746","DTOW","12","DTOW012","6","DTOW012-6",10,0,"LRFF","N"
"19747","DTOW","12","DTOW012","7","DTOW012-7",16,0,"LRFF","N"
"19748","DTOW","12","DTOW012","8","DTOW012-8",9,0,"LRFF","N"
"19749","DTOW","12","DTOW012","9","DTOW012-9",2,0,"LRFF","N"
"19750","DTOW","12","DTOW012","10","DTOW012-10",9,0,"LRFF","N"
"19751","DTOW","13","DTOW013","1","DTOW013-1",21,0,"LRFF","N"
"19752","DTOW","13","DTOW013","2","DTOW013-2",16,0,"LRFF","N"
"19753","DTOW","13","DTOW013","3","DTOW013-3",12,0,"LRFF","N"
"19754","DTOW","13","DTOW013","4","DTOW013-4",19,0,"LRFF","N"
"19755","DTOW","13","DTOW013","5","DTOW013-5",4,0,"LRFF","N"
"19756","DTOW","13","DTOW013","6","DTOW013-6",10,0,"LRFF","N"
"19757","DTOW","13","DTOW013","7","DTOW013-7",16,0,"LRFF","N"
"19758","DTOW","13","DTOW013","8","DTOW013-8",9,0,"LRFF","N"
"19759","DTOW","13","DTOW013","9","DTOW013-9",2,0,"LRFF","N"
"19760","DTOW","13","DTOW013","10","DTOW013-10",9,0,"LRFF","N"
"19761","DAVO","1","DAVO001","1","DAVO001-1",43,0,"LRFF","occ"
"19762","DAVO","1","DAVO001","2","DAVO001-2",13,0,"LRFF","occ"
"19763","DAVO","1","DAVO001","3","DAVO001-3",20,0,"LRFF","occ"
"19764","DAVO","1","DAVO001","4","DAVO001-4",10,0,"LRFF","occ"
"19765","DAVO","1","DAVO001","5","DAVO001-5",37,0,"LRFF","occ"
"19766","DAVO","1","DAVO001","6","DAVO001-6",16,0,"LRFF","occ"
"19767","DAVO","1","DAVO001","7","DAVO001-7",20,0,"LRFF","occ"
"19768","DAVO","1","DAVO001","8","DAVO001-8",15,0,"LRFF","occ"
"19769","DAVO","1","DAVO001","9","DAVO001-9",17,0,"LRFF","occ"
"19770","DAVO","1","DAVO001","10","DAVO001-10",75,0,"LRFF","occ"
"19771","DAVO","2","DAVO002","1","DAVO002-1",43,0,"LRFF","occ"
"19772","DAVO","2","DAVO002","2","DAVO002-2",13,0,"LRFF","occ"
"19773","DAVO","2","DAVO002","3","DAVO002-3",22,0,"LRFF","occ"
"19774","DAVO","2","DAVO002","4","DAVO002-4",10,0,"LRFF","occ"
"19775","DAVO","2","DAVO002","5","DAVO002-5",37,0,"LRFF","occ"
"19776","DAVO","2","DAVO002","6","DAVO002-6",16,0,"LRFF","occ"
"19777","DAVO","2","DAVO002","7","DAVO002-7",20,0,"LRFF","occ"
"19778","DAVO","2","DAVO002","8","DAVO002-8",15,0,"LRFF","occ"
"19779","DAVO","2","DAVO002","9","DAVO002-9",17,0,"LRFF","occ"
"19780","DAVO","2","DAVO002","10","DAVO002-10",75,0,"LRFF","occ"
"19781","DAVO","3","DAVO003","1","DAVO003-1",43,0,"LRFF","occ"
"19782","DAVO","3","DAVO003","2","DAVO003-2",13,0,"LRFF","occ"
"19783","DAVO","3","DAVO003","3","DAVO003-3",22,0,"LRFF","occ"
"19784","DAVO","3","DAVO003","4","DAVO003-4",10,0,"LRFF","occ"
"19785","DAVO","3","DAVO003","5","DAVO003-5",37,0,"LRFF","occ"
"19786","DAVO","3","DAVO003","6","DAVO003-6",16,0,"LRFF","occ"
"19787","DAVO","3","DAVO003","7","DAVO003-7",20,0,"LRFF","occ"
"19788","DAVO","3","DAVO003","8","DAVO003-8",15,0,"LRFF","occ"
"19789","DAVO","3","DAVO003","9","DAVO003-9",17,0,"LRFF","occ"
"19790","DAVO","3","DAVO003","10","DAVO003-10",75,0,"LRFF","occ"
"19791","DAVO","4","DAVO004","1","DAVO004-1",43,0,"LRFF","occ"
"19792","DAVO","4","DAVO004","2","DAVO004-2",13,0,"LRFF","occ"
"19793","DAVO","4","DAVO004","3","DAVO004-3",22,0,"LRFF","occ"
"19794","DAVO","4","DAVO004","4","DAVO004-4",10,0,"LRFF","occ"
"19795","DAVO","4","DAVO004","5","DAVO004-5",37,0,"LRFF","occ"
"19796","DAVO","4","DAVO004","6","DAVO004-6",16,0,"LRFF","occ"
"19797","DAVO","4","DAVO004","7","DAVO004-7",20,0,"LRFF","occ"
"19798","DAVO","4","DAVO004","8","DAVO004-8",15,0,"LRFF","occ"
"19799","DAVO","4","DAVO004","9","DAVO004-9",17,0,"LRFF","occ"
"19800","DAVO","4","DAVO004","10","DAVO004-10",75,0,"LRFF","occ"
"19801","DAVO","5","DAVO005","1","DAVO005-1",43,0,"LRFF","occ"
"19802","DAVO","5","DAVO005","2","DAVO005-2",13,0,"LRFF","occ"
"19803","DAVO","5","DAVO005","3","DAVO005-3",22,0,"LRFF","occ"
"19804","DAVO","5","DAVO005","4","DAVO005-4",10,0,"LRFF","occ"
"19805","DAVO","5","DAVO005","5","DAVO005-5",37,0,"LRFF","occ"
"19806","DAVO","5","DAVO005","6","DAVO005-6",16,0,"LRFF","occ"
"19807","DAVO","5","DAVO005","7","DAVO005-7",20,0,"LRFF","occ"
"19808","DAVO","5","DAVO005","8","DAVO005-8",15,0,"LRFF","occ"
"19809","DAVO","5","DAVO005","9","DAVO005-9",17,0,"LRFF","occ"
"19810","DAVO","5","DAVO005","10","DAVO005-10",75,0,"LRFF","occ"
"19811","DAVO","6","DAVO006","1","DAVO006-1",43,0,"LRFF","occ"
"19812","DAVO","6","DAVO006","2","DAVO006-2",13,0,"LRFF","occ"
"19813","DAVO","6","DAVO006","3","DAVO006-3",22,0,"LRFF","occ"
"19814","DAVO","6","DAVO006","4","DAVO006-4",10,0,"LRFF","occ"
"19815","DAVO","6","DAVO006","5","DAVO006-5",37,0,"LRFF","occ"
"19816","DAVO","6","DAVO006","6","DAVO006-6",16,0,"LRFF","occ"
"19817","DAVO","6","DAVO006","7","DAVO006-7",20,0,"LRFF","occ"
"19818","DAVO","6","DAVO006","8","DAVO006-8",15,0,"LRFF","occ"
"19819","DAVO","6","DAVO006","9","DAVO006-9",17,0,"LRFF","occ"
"19820","DAVO","6","DAVO006","10","DAVO006-10",75,0,"LRFF","occ"
"19821","DAVO","7","DAVO007","1","DAVO007-1",43,1,"LRFF","occ"
"19822","DAVO","7","DAVO007","2","DAVO007-2",13,0,"LRFF","occ"
"19823","DAVO","7","DAVO007","3","DAVO007-3",22,0,"LRFF","occ"
"19824","DAVO","7","DAVO007","4","DAVO007-4",10,0,"LRFF","occ"
"19825","DAVO","7","DAVO007","5","DAVO007-5",37,0,"LRFF","occ"
"19826","DAVO","7","DAVO007","6","DAVO007-6",16,0,"LRFF","occ"
"19827","DAVO","7","DAVO007","7","DAVO007-7",20,0,"LRFF","occ"
"19828","DAVO","7","DAVO007","8","DAVO007-8",15,0,"LRFF","occ"
"19829","DAVO","7","DAVO007","9","DAVO007-9",17,0,"LRFF","occ"
"19830","DAVO","7","DAVO007","10","DAVO007-10",75,0,"LRFF","occ"
"19831","DAVO","8","DAVO008","1","DAVO008-1",43,0,"LRFF","occ"
"19832","DAVO","8","DAVO008","2","DAVO008-2",13,0,"LRFF","occ"
"19833","DAVO","8","DAVO008","3","DAVO008-3",22,0,"LRFF","occ"
"19834","DAVO","8","DAVO008","4","DAVO008-4",10,0,"LRFF","occ"
"19835","DAVO","8","DAVO008","5","DAVO008-5",37,0,"LRFF","occ"
"19836","DAVO","8","DAVO008","6","DAVO008-6",16,0,"LRFF","occ"
"19837","DAVO","8","DAVO008","7","DAVO008-7",20,0,"LRFF","occ"
"19838","DAVO","8","DAVO008","8","DAVO008-8",15,0,"LRFF","occ"
"19839","DAVO","8","DAVO008","9","DAVO008-9",17,0,"LRFF","occ"
"19840","DAVO","8","DAVO008","10","DAVO008-10",75,0,"LRFF","occ"
"19841","DAVO","9","DAVO009","1","DAVO009-1",43,0,"LRFF","occ"
"19842","DAVO","9","DAVO009","2","DAVO009-2",13,0,"LRFF","occ"
"19843","DAVO","9","DAVO009","3","DAVO009-3",22,0,"LRFF","occ"
"19844","DAVO","9","DAVO009","4","DAVO009-4",10,0,"LRFF","occ"
"19845","DAVO","9","DAVO009","5","DAVO009-5",37,0,"LRFF","occ"
"19846","DAVO","9","DAVO009","6","DAVO009-6",16,0,"LRFF","occ"
"19847","DAVO","9","DAVO009","7","DAVO009-7",20,0,"LRFF","occ"
"19848","DAVO","9","DAVO009","8","DAVO009-8",15,0,"LRFF","occ"
"19849","DAVO","9","DAVO009","9","DAVO009-9",17,0,"LRFF","occ"
"19850","DAVO","9","DAVO009","10","DAVO009-10",75,0,"LRFF","occ"
"19851","DAVO","10","DAVO010","1","DAVO010-1",43,0,"LRFF","occ"
"19852","DAVO","10","DAVO010","2","DAVO010-2",13,0,"LRFF","occ"
"19853","DAVO","10","DAVO010","3","DAVO010-3",22,0,"LRFF","occ"
"19854","DAVO","10","DAVO010","4","DAVO010-4",10,0,"LRFF","occ"
"19855","DAVO","10","DAVO010","5","DAVO010-5",37,0,"LRFF","occ"
"19856","DAVO","10","DAVO010","6","DAVO010-6",16,0,"LRFF","occ"
"19857","DAVO","10","DAVO010","7","DAVO010-7",20,0,"LRFF","occ"
"19858","DAVO","10","DAVO010","8","DAVO010-8",15,0,"LRFF","occ"
"19859","DAVO","10","DAVO010","9","DAVO010-9",17,0,"LRFF","occ"
"19860","DAVO","10","DAVO010","10","DAVO010-10",75,0,"LRFF","occ"
"19861","DAVO","11","DAVO011","1","DAVO011-1",43,0,"LRFF","occ"
"19862","DAVO","11","DAVO011","2","DAVO011-2",13,0,"LRFF","occ"
"19863","DAVO","11","DAVO011","3","DAVO011-3",22,0,"LRFF","occ"
"19864","DAVO","11","DAVO011","4","DAVO011-4",10,0,"LRFF","occ"
"19865","DAVO","11","DAVO011","5","DAVO011-5",37,0,"LRFF","occ"
"19866","DAVO","11","DAVO011","6","DAVO011-6",16,0,"LRFF","occ"
"19867","DAVO","11","DAVO011","7","DAVO011-7",20,0,"LRFF","occ"
"19868","DAVO","11","DAVO011","8","DAVO011-8",15,0,"LRFF","occ"
"19869","DAVO","11","DAVO011","9","DAVO011-9",17,0,"LRFF","occ"
"19870","DAVO","11","DAVO011","10","DAVO011-10",75,0,"LRFF","occ"
"19871","DAVO","12","DAVO012","1","DAVO012-1",43,0,"LRFF","occ"
